"sec4dig" "carb_int" "trade_int" "n_install" "emp" "co2" "firm_sec"
"1368" 2630 17.377082824707 28.4892864227295 1 169.33332824707 11934.5 1
"1369" 2441 1.15641236305237 85.770622253418 1 295 32795.5 1
"1370" 2640 9.8299388885498 2.44333863258362 1 35.3333320617676 8618.5 1
"1371" 2451 2.22829127311707 23.0341720581055 1 NA 1792.5 1
"1372" 2640 9.84816932678223 2.75043344497681 1 68.6666641235352 5163 1
"1373" 2112 10.312292098999 25.7560405731201 1 284.333343505859 176615 1
"1374" 2112 10.1763248443604 25.685604095459 1 73.3333358764648 8351.5 1
"1375" 2651 45.6010475158691 6.75328922271729 1 236 1122971 1
"1376" 2640 9.86203956604004 2.63499879837036 1 45.6666679382324 9004 1
"1377" 3430 0.510552525520325 24.7563247680664 1 105.333335876465 42801 1
"1378" 2653 17.5396595001221 6.48306369781494 0.355555564165115 10.4000005722046 39525.8671875 0.5
"1379" 2652 65.2229537963867 2.64076733589172 0.644444465637207 18.8500003814697 71640.6328125 0.5
"1380" 2464 1.42872428894043 65.6714630126953 1 417 20908.5 1
"1381" 2121 1.70695233345032 5.06104183197021 1 99 21424.5 1
"1382" 2630 17.2937030792236 28.621452331543 1 214.66667175293 5568 1
"1383" 2640 9.72086238861084 2.80160474777222 1 5.33333349227905 0 1
"1384" 2640 9.89033508300781 2.88432645797729 1 17 10729 1
"1385" 2626 2.80684757232666 37.1161994934082 1 94.3333358764648 13572 1
"1386" 2470 4.17316246032715 32.7431564331055 1 270.333343505859 36257.5 1
"1387" 2112 10.2496118545532 25.8422203063965 1 60.6666679382324 12077.5 1
"1388" 2640 9.84314155578613 2.71593809127808 1 21.3333339691162 8506.5 1
"1389" 2651 45.5903968811035 6.78654384613037 0.571428596973419 2.57142877578735 6135.4287109375 0.25
"1390" 2640 9.83772754669189 2.66576290130615 0.142857149243355 0.642857193946838 1533.85717773438 0.25
"1391" 2682 1.62072384357452 17.9535675048828 0.142857149243355 0.642857193946838 1533.85717773438 0.25
"1392" 2112 10.2408981323242 25.8890037536621 1 56 11082.5 1
"1393" 2112 10.1304321289062 25.7702865600586 1 92.3333358764648 37545.5 1
"1394" 2121 1.71721661090851 5.16717195510864 1 102.666664123535 3155 1
"1395" 2112 10.2078113555908 25.6422519683838 1 25 2754 1
"1396" 2112 10.1239652633667 25.6953258514404 1 13.3333330154419 1560 1
"1397" 2112 10.0846576690674 25.6553058624268 1 13 2816.5 1
"1398" 2640 9.85736846923828 2.63105988502502 1 28.6666660308838 13866.5 1
"1399" 2640 9.92163467407227 2.68821215629578 1 24.6666660308838 21769.5 1
"1400" 2511 1.38568890094757 36.9954872131348 1 1228 22658.5 1
"1401" 2413 11.9369516372681 31.7927474975586 0.5 8.66666698455811 18407.25 0.5
"1402" 2112 10.3095054626465 25.7381954193115 1 32 20668.5 1
"1403" 2640 9.71130180358887 2.65275979042053 1 29.6666660308838 14780.5 1
"1404" 1533 0.976112127304077 21.7515258789062 1 343.666656494141 12813.5 1
"1405" 2625 1.57762467861176 48.9924774169922 1 27 8944 1
"1406" 2625 1.49406445026398 49.0944938659668 1 35 14879.5 1
"1407" 2640 9.98245143890381 2.65838074684143 1 31 9171 1
"1408" 2640 9.73738098144531 2.81150960922241 1 55 28079.5 1
"1409" 2640 9.91860675811768 2.58349514007568 1 23.3333339691162 7665 1
"1410" 2464 1.51437401771545 65.7834167480469 1 110.666664123535 22097.5 1
"1411" 2640 9.82517433166504 2.76169347763062 1 18.6666660308838 11782 1
"1412" 2630 17.5435352325439 28.4761943817139 1 383.5 20702.5 1
"1413" 2430 2.60828709602356 20.8461494445801 1 248.5 17102.5 1
"1414" 2630 17.5891036987305 28.8132171630859 1 903.333312988281 36735.5 1
"1415" 2464 1.46626722812653 65.5518569946289 1 332.666656494141 69387.5 1
"1416" 2625 1.56959474086761 49.1154899597168 1 68.6666641235352 13048 1
"1417" 2630 17.3907623291016 28.5699710845947 1 564.666687011719 23621 1
"1418" 2630 17.6011142730713 28.6005611419678 1 NA 13280.5 1
"1419" 2630 17.3106384277344 28.5907573699951 1 1056.33337402344 26342.5 1
"1420" 2640 9.89618587493896 2.56135106086731 1 376.333343505859 34105 1
"1421" 2630 17.4708347320557 28.6195125579834 1 594.666687011719 49324 1
"1422" 2630 17.600658416748 28.7119731903076 1 489.666656494141 27815.5 1
"1423" 2430 2.5571563243866 20.7509689331055 1 332 6781.5 1
"1424" 2630 17.5108642578125 28.4844360351562 1 346 14769.5 1
"1425" 2430 2.29955577850342 20.7134475708008 1 37 6758.5 1
"1426" 2615 2.48689150810242 49.0724105834961 1 407 69797.5 1
"1427" 2625 1.37346363067627 49.0892524719238 1 33 39106.5 1
"1428" 2682 1.68391525745392 18.1677379608154 1 37.3333320617676 49797.5 1
"1429" 2625 1.54904532432556 49.0199851989746 1 44 37410.5 1
"1430" 2430 2.5360255241394 20.907808303833 1 89.6666641235352 10058 1
"1431" 2630 17.4373645782471 28.6819648742676 1 810.333312988281 20039 1
"1432" 2652 65.1645736694336 2.66471815109253 1 61.3333320617676 58757.5 1
"1433" 2670 2.58204317092896 27.6472434997559 2 165.66667175293 102990 1
"1434" 2682 1.80017805099487 17.8628387451172 1 41.3333320617676 41551.5 1
"1435" 2625 1.47037541866302 49.1224746704102 1 19.3333339691162 31236.5 1
"1436" 2624 1.27585279941559 54.4837417602539 1 146 15883.5 1
"1437" 2630 17.6423606872559 28.637866973877 1 122 35662.5 1
"1438" 2430 2.45720076560974 20.8114681243896 1 53 10663 1
"1439" 2682 1.71552515029907 17.811840057373 1 87 56642 1
"1440" 2412 3.16342377662659 43.0114593505859 1 32.5 0 1
"1441" 2682 1.7126282453537 17.915246963501 1 99 69675.5 1
"1442" 2682 1.78152823448181 17.8179111480713 1 201 58510 1
"1443" 2625 1.45050883293152 49.2509574890137 1 48 1405.5 1
"1444" 2411 8.91260147094727 4.35624742507935 1 106.5 8801 1
"1445" 2625 1.51647186279297 49.2022361755371 1 6.5 4664.5 1
"1446" 1511 0.966501951217651 10.932861328125 1 158.66667175293 24159.5 1
"1447" 1551 1.32384705543518 7.54513645172119 1 217 31439.5 1
"1448" 2640 9.65948104858398 2.77914619445801 1 18.6666660308838 4764 1
"1449" 1593 2.56634616851807 31.3997459411621 1 78.3333358764648 124127.5 1
"1450" 2640 9.83896732330322 2.69941306114197 3 96.3333358764648 31417 1
"1451" 2682 1.73742139339447 17.8349514007568 1 43 15551.5 1
"1452" 2625 1.39578497409821 49.2392921447754 1 74.6666641235352 47589.5 1
"1453" 2625 1.47090375423431 48.9454116821289 1 67.3333358764648 6467.5 1
"1454" 2651 45.2264442443848 6.67589044570923 2 147 527396.5 1
"1455" 1596 0.639593005180359 7.2593150138855 1 484.333343505859 9580 1
"1456" 2020 3.60849022865295 23.7772045135498 4 3021.66674804688 100715.5 1
"1457" 1520 1.4235577583313 49.4951095581055 1 70 15068.5 1
"1458" 2112 10.0946407318115 25.5211963653564 1 68.6666641235352 20794 1
"1459" 1520 1.03149473667145 49.6584510803223 1 983.666687011719 56072.5 1
"1460" 2020 3.67674732208252 23.7331371307373 1 93.3333358764648 71636.5 1
"1461" 2742 13.9729633331299 35.9671974182129 1 309.666656494141 41296.5 1
"1462" 2626 2.86533045768738 37.1705474853516 1 27.3333339691162 10524.5 1
"1463" 2020 3.68309259414673 23.7537841796875 1 124.666664123535 120507.5 1
"1464" 2462 0.863940238952637 25.9061241149902 1 49 52673 1
"1465" 2625 1.30049932003021 49.1030311584473 2 47.6666679382324 0 1
"1466" 1533 1.10014688968658 21.5220947265625 1 NA 19271 1
"1467" 2640 9.74380111694336 2.72346019744873 1 95 6361 1
"1468" 2653 17.4574604034424 6.50321340560913 1 17 42424 1
"1469" 2640 9.75752639770508 2.87574505805969 1 17 6525 1
"1470" 2653 17.5825214385986 6.77599668502808 1 44 69309.5 1
"1471" 2640 9.82867431640625 2.74702906608582 1 16.3333339691162 8510 1
"1472" 2640 9.62180519104004 2.83584189414978 1 34.6666679382324 10323.5 1
"1473" 2640 9.73402404785156 2.78978967666626 1 38 10597 1
"1474" 2653 17.4290809631348 6.52216148376465 1 26 145731.5 1
"1475" 2653 17.3866310119629 6.43027782440186 1 23.3333339691162 24536.5 1
"1476" 1541 2.77344727516174 49.4351348876953 1 34.6666679382324 65276.5 1
"1477" 2615 2.36825442314148 49.1666603088379 5 1077.33337402344 383377.5 1
"1478" 2615 2.38909792900085 49.2731056213379 1 338.666656494141 48119.5 1
"1479" 3520 0.211833119392395 16.4466361999512 1 4233.25 22587 1
"1480" 2112 10.4616584777832 25.4988441467285 1 294.333343505859 159704.5 1
"1481" 2112 10.1591005325317 25.6978416442871 1 91.6666641235352 43303 1
"1482" 2112 10.2147779464722 25.6517467498779 1 67 0 1
"1483" 2511 1.38930106163025 37.1306533813477 4 9532.3330078125 30515 1
"1484" 2112 10.1621084213257 25.6535530090332 1 NA 14201.5 1
"1485" 2112 10.0366191864014 25.703088760376 1 108.333335876465 20624 1
"1486" 2111 2.59675717353821 46.0587272644043 1 74 623.5 1
"1487" 2682 1.73898506164551 17.8371200561523 1 44 4692.5 1
"1488" 1721 1.30296242237091 58.1188201904297 1 111.666664123535 9314.5 1
"1489" 2112 10.2212333679199 25.9127731323242 1 51 7147.5 1
"1490" 2112 10.0587024688721 25.6514091491699 1 NA 49889 1
"1491" 2112 10.3448429107666 25.727424621582 2 94 5392 1
"1492" 2121 1.74137246608734 5.07973718643188 1 99 32130 1
"1493" 2640 10.0225706100464 2.70847678184509 1 28 5414.5 1
"1494" 2640 9.72910690307617 2.56682085990906 1 20 11112.5 1
"1495" 2640 9.75845909118652 2.78850960731506 1 20.6666660308838 6351 1
"1496" 2640 9.72686862945557 2.76666593551636 1 133 56247.5 1
"1497" 2640 9.79287624359131 2.8579580783844 1 68 23452.5 1
"1498" 2625 1.4263082742691 49.2204627990723 1 NA 6891 1
"1499" 2625 1.5978080034256 49.1338233947754 1 33.3333320617676 4538 1
"1500" 2640 9.76122188568115 2.63736748695374 1 NA 3732 1
"1501" 2640 9.76327610015869 2.5738639831543 1 41 21555 1
"1502" 2682 1.7298469543457 17.8116092681885 1 10 3337.5 1
"1503" 2666 2.4565966129303 17.5078773498535 1 123 0 1
"1504" 2640 9.83623695373535 2.59128642082214 2 167 166388 1
"1505" 1596 0.618505537509918 7.23221874237061 3 692.333312988281 26508.5 1
"1506" 2682 1.69659447669983 17.7260780334473 0.28571429848671 30.4642868041992 1124.64294433594 0.25
"1507" 2640 9.61698627471924 2.85973405838013 0.28571429848671 30.4642868041992 1124.64294433594 0.25
"1508" 2651 45.587100982666 6.72429323196411 1.14285719394684 121.857147216797 4498.57177734375 0.25
"1509" 2640 9.79207324981689 2.53645396232605 1 18.3333339691162 11886.5 1
"1510" 2640 9.89634609222412 2.74284219741821 1 21.6666660308838 11546 1
"1511" 1532 1.13804912567139 18.8789443969727 1 110 40596 1
"1512" 2640 9.99361419677734 2.76884055137634 1 45 25666.5 1
"1513" 2612 2.56500101089478 13.5542392730713 1 16 9402.5 1
"1514" 2640 9.68191051483154 2.68323373794556 1 124.666664123535 46364 1
"1515" 2640 9.94366931915283 2.57256746292114 1 17 15562 1
"1516" 2640 9.98163032531738 2.71458125114441 1 21.3333339691162 5856 1
"1517" 1513 0.691795527935028 3.17045617103577 2 2648.33325195312 63764.5 1
"1518" 2640 9.87330150604248 2.51955604553223 1 34.6666679382324 22525 1
"1519" 2640 9.77674579620361 2.71425843238831 1 25.6666660308838 15743.5 1
"1520" 1533 0.993123531341553 21.4054126739502 2 367 13311.5 1
"1521" 2640 9.80701923370361 2.66973662376404 1 52.6666679382324 30349 1
"1522" 2682 1.64742136001587 17.5967350006104 0.400000005960464 3.54999995231628 9121.1005859375 0.333333343267441
"1523" 2640 9.76606845855713 2.75495314598083 0.666666686534882 5.91666698455811 15201.833984375 0.333333343267441
"1524" 2020 3.6980345249176 23.7683601379395 1 NA 20221 1
"1525" 2320 11.839430809021 16.0400447845459 3 11353.25 3199901 1
"1526" 1596 0.785716116428375 7.31511831283569 3 3088 30442.5 1
"1527" 1600 0.299590885639191 12.0773811340332 1 27373.333984375 11707 1
"1528" 2111 2.48805999755859 46.2630653381348 2 602.25 429786 1
"1529" 2651 45.6791152954102 6.98344278335571 2 290.666656494141 1096790 1
"1530" 2470 4.40380954742432 32.7090263366699 1 270.333343505859 5243 1
"1531" 2413 11.9573440551758 31.5356483459473 1 71.5 2452 1
"1532" 1730 1.49487173557281 1.60210752487183 1 322 2342 1
"1533" 2651 45.6718559265137 6.86581420898438 3 410.666656494141 1590701.5 1
"1534" 2523 0.710807144641876 9.33775997161865 1 167.66667175293 19462.5 1
"1535" 2320 11.640323638916 15.9463968276978 4 3308 7749427.5 1
"1536" 3410 0.352792531251907 28.8466396331787 2 12112 91377 1
"1537" 2613 7.27193212509155 24.2299556732178 1 149.66667175293 21076 1
"1538" 2630 17.6232128143311 28.7896060943604 1 101.666664123535 4879 1
"1539" 1596 0.629936277866364 7.22914505004883 1 2298.66674804688 27073.5 1
"1540" 2464 1.56773316860199 65.6780776977539 1 NA 38690.5 1
"1541" 2464 1.58438229560852 65.770263671875 5 1525 1137145.5 1
"1542" 2651 45.5049819946289 6.77672004699707 6 1866.33337402344 2987917 1
"1543" 2320 11.7066984176636 16.1225490570068 1 93.3333358764648 74496 1
"1544" 2112 10.1335563659668 25.6026382446289 1 143.33332824707 25228.5 1
"1545" 2415 70.1711196899414 27.3116989135742 2 1168.33337402344 37442.5 1
"1546" 2470 4.27069616317749 32.6894416809082 1 430.333343505859 14210.5 1
"1547" 2121 1.77627515792847 5.13766384124756 1 25 0 1
"1548" 2413 11.8210763931274 31.7767524719238 1 204.33332824707 139218.5 1
"1549" 1592 5.76918601989746 16.9823169708252 1 527.333312988281 9188 1
"1550" 1583 5.32188510894775 19.5699291229248 1 354.666656494141 0 1
"1551" 2111 2.58527827262878 46.252758026123 3 2120.5 463602.5 1
"1552" 2710 10.7520818710327 32.2946014404297 1 7231.5 216162 1
"1553" 2320 11.7346096038818 16.0360813140869 1 108.666664123535 76942.5 1
"1554" 2625 1.53175711631775 49.2167015075684 1 41.3333320617676 12599 1
"1555" 2640 9.78414916992188 2.6556122303009 3 104 34742.5 1
"1556" 2640 9.86772155761719 2.58138203620911 1 45 12646 1
"1557" 1513 0.71272224187851 3.22222280502319 1 240 6800.5 1
"1558" 1541 2.83997344970703 49.476921081543 1 38.6666679382324 9852.5 1
"1559" 2653 17.3790397644043 6.66662502288818 1 52 9420 1
"1560" 2416 2.87110090255737 27.3075256347656 1 131 7681 1
"1561" 3210 0.593392193317413 81.6212310791016 1 536.333312988281 51957.5 1
"1562" 2640 9.92693328857422 2.85539531707764 1 30 6450 1
"1563" 2652 65.145637512207 2.57566547393799 1 40 128139.5 1
"1564" 2661 2.53800702095032 1.37334847450256 4 395.333343505859 27093 1
"1565" 2640 9.85214328765869 2.84705448150635 1 40.6666679382324 5034 1
"1566" 2640 9.77040195465088 2.78226828575134 1 22 11132 1
"1567" 1513 0.840068638324738 3.37331581115723 1 3056.33325195312 49791 1
"1568" 2112 10.3142166137695 25.7716464996338 1 NA 5694 1
"1569" 2651 45.4930458068848 6.97952127456665 4 3893.25 3898858 1
"1570" 2121 1.9476763010025 5.05971145629883 1 352.666656494141 14020.5 1
"1571" 2640 9.65839862823486 2.72257447242737 1 NA 17864 1
"1572" 2653 17.4164142608643 6.50990629196167 1 16 158896.5 1
"1573" 1589 0.689510226249695 22.214807510376 1 3997.5 102735.5 1
"1574" 2640 9.70639705657959 2.55357885360718 1 29.3333339691162 21103 1
"1575" 1533 1.19854950904846 21.4268169403076 1 292.333343505859 8252 1
"1576" 3410 0.533686339855194 29.0257339477539 1 4150.33349609375 11347 1
"1577" 2640 9.73665332794189 2.67520976066589 0.142857149243355 24.392858505249 127.857147216797 0.25
"1578" 2651 45.4957656860352 6.79193258285522 0.571428596973419 97.5714340209961 511.428588867188 0.25
"1579" 2682 1.66651391983032 17.7665634155273 0.142857149243355 24.392858505249 127.857147216797 0.25
"1580" 2640 9.67300510406494 2.59143042564392 1 31 10168.5 1
"1581" 2613 7.45854711532593 24.3590488433838 1 132.66667175293 27274.5 1
"1582" 2414 5.39956951141357 46.2222747802734 1 247 12980 1
"1583" 2626 2.59144306182861 37.019889831543 1 74.6666641235352 5179.5 1
"1584" 2625 1.52441740036011 49.0241966247559 1 57 1423.5 1
"1585" 2611 8.09407329559326 20.9234848022461 4 1691.33337402344 228117 1
"1586" 2640 9.73743057250977 2.75051736831665 1 21.3333339691162 3831 1
"1587" 2653 17.5391540527344 6.43095541000366 1 26 76712 1
"1588" 2112 10.2734966278076 25.6729679107666 2 1468.25 149858.5 1
"1589" 2613 7.33206129074097 24.2428016662598 1 110.666664123535 21551 1
"1590" 2615 2.47661375999451 48.9356079101562 1 33.6666679382324 11231.5 1
"1591" 3410 0.453651547431946 28.8627891540527 2 13441.6669921875 25755.5 1
"1592" 2464 1.28587734699249 65.6363296508789 1 79 151848 1
"1593" 2640 9.84452342987061 2.76651000976562 1 34 18758 1
"1594" 2651 45.5000228881836 6.98187351226807 1 221.5 533122.5 1
"1595" 1725 2.47857785224915 58.4020462036133 1 424 28268.5 1
"1596" 2640 9.83527278900146 2.69418978691101 1 76.6666641235352 9415.5 1
"1597" 2640 9.85372447967529 2.65462064743042 1 74 19784.5 1
"1598" 1592 5.54427766799927 16.9260940551758 1 138.33332824707 7738.5 1
"1599" 2710 10.5790882110596 32.3747596740723 1 381.666656494141 83063 1
"1600" 2626 2.76080274581909 37.1918869018555 1 20 0 1
"1601" 2653 17.4692077636719 6.63591003417969 1 32 158371.5 1
"1602" 2640 9.800856590271 2.80216240882874 1 17.5 0 1
"1603" 2415 70.166748046875 27.3365955352783 1 NA 51577 1
"1604" 2112 10.2399492263794 25.6699352264404 1 367 19987.5 1
"1605" 2121 1.62257730960846 5.14617586135864 1 34 8893.5 1
"1606" 2111 2.66164374351501 46.1215324401855 1 107 11510.5 1
"1607" 2613 7.32733631134033 24.3853149414062 1 106 42146 1
"1608" 2640 9.84343242645264 2.85237193107605 1 49.6666679382324 7611.5 1
"1609" 2640 9.90704536437988 2.76593494415283 1 40.6666679382324 15272 1
"1610" 2625 1.46475481987 49.0954437255859 2 69.3333358764648 17108 1
"1611" 2640 9.86518383026123 2.75655293464661 1 26.6666660308838 9879.5 1
"1612" 2640 9.79698371887207 2.5745153427124 1 52 9261.5 1
"1613" 2640 9.76708221435547 2.77093362808228 1 35.3333320617676 12248 1
"1614" 2640 9.9843921661377 2.86175942420959 1 90.6666641235352 31937.5 1
"1615" 2640 9.87251377105713 2.75102925300598 1 89 43947 1
"1616" 2640 9.92299842834473 2.67792367935181 1 57.6666679382324 33412 1
"1617" 2640 9.73011493682861 2.78261566162109 3 96.3333358764648 59003.5 1
"1618" 2640 9.90064525604248 2.79493808746338 1 33.3333320617676 8752.5 1
"1619" 2640 9.77185249328613 2.75654673576355 1 22 5744 1
"1620" 2640 9.70272636413574 2.71338701248169 1 36 23200 1
"1621" 2625 1.43046748638153 49.2356147766113 1 47 21463 1
"1622" 2640 9.8350076675415 2.6538610458374 1 35 16825.5 1
"1623" 2651 45.5124740600586 6.66491889953613 7 39857.33203125 5740447 1
"1624" 2112 10.3249673843384 25.7453269958496 1 62 0 1
"1625" 2112 10.2820701599121 25.620080947876 1 NA 17650.5 1
"1626" 2112 10.2422943115234 25.7483081817627 1 32 3823 1
"1627" 2112 10.1902961730957 25.60475730896 1 150.33332824707 27091.5 1
"1628" 2640 9.86247539520264 2.75336456298828 1 220 0 1
"1629" 2640 9.90846061706543 2.65254020690918 1 30 21463.5 1
"1630" 2122 3.46442341804504 12.7500905990601 1 13 0 1
"1631" 2112 10.1603889465332 25.5376663208008 1 27 8565 1
"1632" 2112 10.0206098556519 25.8379344940186 1 31 4705.5 1
"1633" 2112 10.2287006378174 25.7309284210205 1 33 19047 1
"1634" 2430 2.34466814994812 20.8189334869385 1 381 72327 1
"1635" 2412 3.31433176994324 43.0183181762695 1 225 13189 1
"1636" 3410 0.377777844667435 28.637845993042 4 11882.6669921875 27247.5 1
"1637" 2640 9.74727439880371 2.5543999671936 1 26.6666660308838 11669.5 1
"1638" 2682 1.82993364334106 18.012601852417 1 25.6666660308838 13404.5 1
"1639" 2652 65.1630096435547 2.65640211105347 3 71.3333358764648 256056.5 1
"1640" 2511 1.24972188472748 37.1392135620117 3 4498 70840 1
"1641" 2112 10.1895198822021 25.6278553009033 1 236.5 6041.5 1
"1642" 2430 2.2382345199585 20.8297920227051 2 823.333312988281 65419 1
"1643" 2020 3.73130965232849 23.8756351470947 1 163 72355 1
"1644" 2320 11.6494779586792 16.04030418396 1 973.333312988281 2417066 1
"1645" 2613 7.34016132354736 24.2821941375732 1 464.666656494141 34087.5 1
"1646" 2414 5.40793991088867 46.3774375915527 1 42.6666679382324 24737 1
"1647" 2651 45.4890670776367 6.90482139587402 1 127 493651 1
"1648" 2722 0.854362189769745 45.2657241821289 1 453.666656494141 24168.5 1
"1649" 2112 10.3469724655151 25.4703311920166 1 275.333343505859 101259 1
"1650" 2752 2.02795934677124 0 1 448 23440 1
"1651" 2710 10.2554159164429 32.2502975463867 3 457.333343505859 5800670 1
"1652" 2125 0.789314806461334 13.645320892334 1 47.6666679382324 4499.5 1
"1653" 1589 0.579762876033783 22.2987384796143 1 947.666687011719 8168.5 1
"1654" 2640 9.78504848480225 2.67107653617859 1 40 14587 1
"1655" 2710 10.5893821716309 32.1948890686035 2 240.33332824707 64909.5 1
"1656" 2413 11.971697807312 31.7754917144775 1 99.6666641235352 17649 1
"1657" 2640 9.70428848266602 2.81355142593384 1 25.3333339691162 5740.5 1
